OID,SUMACCIDEN,ID,CITY,MainUse,POP_2018,TAZAREA,USETYPE,CITYCODE,USETYPECOD,DEAD,SEVER_INJ,SLIGH_INJ,PEDESTRINJ,INJ0_19,INJ20_64,INJ65_,INJTOTAL,TOTDRIVERS,MOTORCYCLE,TRUCK,BICYCLE,PRIVATE,VEHICLE,ACC_INDEX,YEARMONTH,Shape_Length,Shape_Area
,77,330,חולון,מגורים,6532,294671,מגורים,6600,1,0,0,1,0,0,1,0,1,2,1,0,0,1,2,261.308225909146472,202204,2253.146289564788276,294671.167477031180169
,0,2021,ג'דיידה-מכר,מגורים,3835,953606,מגורים,0,1,,,,,,,,,,,,,,,0.000000000000000,202204,4975.001386286186971,953606.235878244973719
,19,972,גבעת השלושה,מגורים,858,6814819,מגורים,0,1,0,0,5,0,1,4,0,5,4,0,0,0,3,4,2.788041598702459,202204,15452.769779882948569,6814819.409022630192339
,4,1639,א.ת אל-פחס,לא ידוע,0,2152954,עתידי/לא ידוע,0,5,0,1,0,0,0,1,0,1,2,0,1,0,0,2,1.857912218257229,202204,6966.584903724375181,2152954.246542447246611
,34,2328,עין חרוד (מאוחד) תל יוסף עין חרוד (איחוד),מגורים,1839,26553798,מגורים,0,1,0,0,4,0,4,0,0,4,2,0,0,0,2,2,1.280419448045758,202204,37486.922131139719568,26553798.485248364508152
,19,590,רחובות,מגורים,8720,453059,מגורים,8400,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,41.937148126058709,202204,2755.264470819800863,453058.942942137422506
,2,1216,ירושלים,מגורים,11078,785414,מגורים,3000,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,2.546427115498858,202204,6255.569698041603260,785414.193803929141723
,7,2588,אזור תעשיה ספירים/שקמה,תעשיה,0,426001,תעשיה/מסחר/מתקנים,0,4,0,0,1,0,0,0,1,1,2,0,0,0,1,2,16.431878853213799,202204,2876.110352219102879,426001.193322510283906
,7,183,רמת השרון,מגורים,3768,362978,מגורים,2650,1,0,0,1,0,0,1,0,1,2,0,0,0,2,2,19.284903776934602,202204,2405.249026383888122,362978.217623892822303
,30,1858,עין הוד בית צבי ניר עציון עין חוד,מגורים+מוסדי,2220,24944074,מגורים,0,1,0,0,1,0,0,1,0,1,2,0,0,0,2,2,1.202690454719599,202204,37609.892214675426658,24944074.248094324022532
,7,809,יבנה,מגורים,4868,549518,מגורים,2660,1,0,0,1,0,0,1,0,1,2,1,0,0,1,2,12.738425459227305,202204,3242.923608124332986,549518.464617573656142
,25,2181,בית יוסף חמדיה נווה אור ירדנה,מגורים,1539,55085111,מגורים,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0.453843142988219,202204,53527.494139444643224,55085111.202504046261311
,1,1451,ביתר עילית,מגורים,5638,447756,מגורים,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,2.233357929964922,202204,3028.440293024572384,447756.262703357439023
,13,402,גבעת שמואל,מגורים,4964,329004,מגורים,681,1,0,0,1,0,1,0,0,1,2,1,0,0,1,2,39.513244001051703,202204,2649.829801001950273,329003.612045975925867
,6,1069,ירושלים,מגורים,3850,695166,מגורים,3000,1,0,0,2,2,0,1,1,2,1,0,0,0,1,1,8.631038749727777,202204,3951.349629809955786,695165.457366210990585
,9,20,תל אביב -יפו,מגורים,3264,257647,מגורים,5000,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,34.931455720923132,202204,2043.596077632365905,257647.435935777757550
,1,1711,חיפה,אוניברסיטה,4367,1293253,מוסדי/ציבורי,4000,2,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0.773244066498624,202204,4380.552717156970175,1293252.730057359673083
,6,662,נתניה,מגורים,2314,749884,מגורים,7400,1,0,0,1,0,0,1,0,1,2,0,0,0,0,2,8.001241656917934,202204,4948.075346163277572,749883.612728076404892
,19,2274,קיסריה,מגורים,1803,4762198,מגורים,0,1,0,0,2,0,0,2,0,2,2,0,0,0,1,2,3.989754083583855,202204,11483.353520917560672,4762198.271361369639635
,3,1288,מעלה אדומים,מגורים,1162,236060,מגורים,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,12.708613961739916,202204,2670.278414443678685,236060.361030061118072
,4,511,ראשון לציון,שטח פתוח,0,4661207,פנאי/טבע/ספורט,8300,3,0,0,2,0,0,2,0,2,2,0,0,0,2,2,0.858146739448706,202204,9082.330817656806175,4661207.479002593085170
,14,1930,נצרת עילית,מגורים,4790,11697036,מגורים,1061,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,1.196884394395283,202204,21802.755698913020751,11697036.126094197854400
,31,113,תל אביב -יפו,מגורים,3725,318670,מגורים,5000,1,0,0,4,0,0,3,1,4,2,0,0,0,2,2,97.279209983570922,202204,2246.865887166020457,318670.351097993669100
,9,1548,בית צפפה,מגורים,0,518444,מגורים,0,1,0,0,2,0,0,2,0,2,2,0,0,0,1,2,17.359644981627351,202204,4040.783672813720841,518443.782089160580654
,12,2509,אשקלון,בית חולים,0,263881,מוסדי/ציבורי,7100,2,0,0,1,1,0,1,0,1,1,0,0,0,1,1,45.474970010033580,202204,2058.922317317858415,263881.427461135725025
,0,755,אשדוד,תעשיה,0,5581884,תעשיה/מסחר/מתקנים,70,4,,,,,,,,,,,,,,,0.000000000000000,202204,10742.189110903054825,5581883.777897225692868
,2,2127,צפת,שטח פתוח,479,5050990,פנאי/טבע/ספורט,8000,3,0,0,2,0,0,1,1,2,1,0,0,0,0,1,0.395961949498680,202204,11018.431885652449637,5050990.385647318325937
,0,1397,בית שמש,שטח פתוח,0,613590,פנאי/טבע/ספורט,2610,3,,,,,,,,,,,,,,,0.000000000000000,202204,4117.312064432220723,613590.194338726578280
,15,348,חולון,תעשיה,0,434922,תעשיה/מסחר/מתקנים,6600,4,0,0,1,0,0,1,0,1,2,0,0,0,1,2,34.488946294387958,202204,2877.541140308598187,434921.956500619475264
,16,2039,מעלות-תרשיחא,תעשיה,0,835884,תעשיה/מסחר/מתקנים,1063,4,0,0,6,0,4,2,0,6,2,0,0,0,2,2,19.141417873690646,202204,4163.400733883501744,835883.742028931039385
,1,990,יבנה,שטח פתוח,0,1939283,פנאי/טבע/ספורט,2660,3,0,0,2,0,0,2,0,2,2,0,0,0,2,2,0.515654478215522,202204,6544.089718206570979,1939283.070827986113727
,0,1641,דאחיית א-זייתון,לא ידוע,0,4418633,עתידי/לא ידוע,0,5,,,,,,,,,,,,,,,0.000000000000000,202204,9174.705475865252083,4418632.634809934534132
,19,592,רחובות,מגורים,5119,656473,מגורים,8400,1,0,0,1,0,0,1,0,1,2,0,0,0,1,2,28.942554166444726,202204,3990.102695490072620,656472.814760354696773
,0,1234,ירושלים,שטח פתוח,0,1248774,פנאי/טבע/ספורט,3000,3,,,,,,,,,,,,,,,0.000000000000000,202204,6694.122605216082775,1248773.487757545197383
,6,2606,נאות סמדר שיטים נווה חריף,מגורים,340,323945912,מגורים,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0.018521610487528,202204,83295.088003940545605,323945911.941094875335693
,5,185,רמת השרון,מגורים,1894,662905,מגורים,2650,1,0,1,0,0,0,1,0,1,2,0,0,1,1,2,7.542563775704981,202204,4002.453634543943281,662904.570473143248819
,1,1876,יקנעם עילית,מגורים,6334,1423403,מגורים,240,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0.702541620856259,202204,5767.560293875832940,1423403.212440564529970
,22,827,אלישיב,מגורים,734,2735811,מגורים,0,1,0,0,3,0,1,2,0,3,2,0,0,0,2,2,8.041491608782447,202204,7892.502482524540937,2735810.850809429772198
,48,2199,דברת ניין אחוזת ברק,מגורים,4540,20600884,מגורים,0,1,0,1,0,0,0,0,1,1,2,0,0,0,1,2,2.329997127125441,202204,27244.719687215852900,20600883.769851870834827
,0,1469,מודיעין עילית,מיועד למגורים,0,1361028,עתידי/לא ידוע,0,5,,,,,,,,,,,,,,,0.000000000000000,202204,5468.687288280433677,1361027.909975819056854
,5,420,פתח תקווה,מגורים,9490,383533,מגורים,7900,1,0,0,1,0,0,1,0,1,2,0,0,0,1,2,13.036702547505291,202204,2608.116679914367978,383532.567516990879085
,4,1087,ירושלים,מגורים,23392,480034,מגורים,3000,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,8.332743879841880,202204,2998.253898343354649,480033.954922889417503
,15,38,תל אביב -יפו,מגורים,1987,387589,מגורים,5000,1,0,0,1,0,1,0,0,1,2,0,0,1,1,2,38.700803902321226,202204,2667.741636729995207,387588.847969649475999
,18,1713,חיפה,מגורים,2108,281184,מגורים,4000,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,64.015089664764517,202204,2227.100008758826789,281183.703627734619658
,59,664,נתניה,מגורים,11724,543473,מגורים,7400,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,108.561000718466204,202204,3415.936606787847268,543473.251071128994226
,11,2292,חיפה,בית חולים,1077,384555,מוסדי/ציבורי,4000,2,0,0,3,0,1,1,1,3,2,0,0,0,1,2,28.604473693996145,202204,2526.798755032277768,384555.231383572507184
,2,1306,צור הדסה,מגורים,2575,684663,מגורים,0,1,0,0,3,0,0,2,1,3,3,0,0,0,3,3,2.921144219824647,202204,3563.983078952191590,684663.217388170538470
,35,257,גבעתיים,מגורים,8031,387394,מגורים,6300,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,90.347257341161011,202204,2573.568429104513598,387394.161483355448581
,22,1948,משהד,מגורים,8219,7551206,מגורים,520,1,0,0,2,0,0,2,0,2,2,0,0,0,1,2,2.913441800494062,202204,27500.978882966985111,7551206.273030487820506
,0,899,כפר קאסם,תעשיה,0,633525,תעשיה/מסחר/מתקנים,634,4,,,,,,,,,,,,,,,0.000000000000000,202204,3592.808463536551699,633524.749201324419118
,0,1566,ג'נין,לא ידוע,0,37802417,עתידי/לא ידוע,0,5,,,,,,,,,,,,,,,0.000000000000000,202204,25954.091041958112328,37802416.874921172857285
,1,2527,קריית מלאכי,תעשיה,0,570030,תעשיה/מסחר/מתקנים,1034,4,0,0,3,0,0,3,0,3,2,0,0,0,2,2,1.754294829170007,202204,4245.473354836130056,570029.611540906364098
,36,517,ראשון לציון,מגורים+ מכללה אקדמאית,5909,1708325,מגורים,8300,1,0,0,1,0,1,0,0,1,2,0,0,0,2,2,21.073278094898523,202204,5540.147392385994863,1708324.629793358035386
,37,2129,מירון כפר חושן בר יוחאי אור הגנוז,מגורים,3360,20423275,מגורים,0,1,0,0,2,0,0,2,0,2,3,0,0,0,1,3,1.811658549329955,202204,24489.932720028093172,20423274.581010047346354
,0,1159,ירושלים,אוניברסיטה,0,654022,מוסדי/ציבורי,3000,2,,,,,,,,,,,,,,,0.000000000000000,202204,3535.795507552160416,654022.297075340873562
,2,366,הוד השרון,מגורים,4126,291330,מגורים,9700,1,0,0,1,0,0,1,0,1,2,1,0,0,1,2,6.865057298590776,202204,2443.077478691111992,291330.416194858204108
,18,2041,מעלות-תרשיחא,מגורים,4827,2617189,מגורים,1063,1,0,0,2,0,0,2,0,2,2,0,0,0,2,2,6.877609156646254,202204,12200.009917552470142,2617188.559283788315952
,0,992,בניה,מגורים,808,3280183,מגורים,0,1,,,,,,,,,,,,,,,0.000000000000000,202204,8447.906250886291673,3280182.570767302997410
,5,1659,דולב נחליאל טלמון,מגורים,6403,14451541,מגורים,0,1,0,0,1,0,0,1,0,1,2,0,1,0,1,2,0.345983868182710,202204,21348.054082868584374,14451540.837041446939111
,17,2364,באר שבע,מגורים,4919,414404,מגורים,9000,1,0,0,4,0,2,2,0,4,2,0,0,0,2,2,41.022787933872607,202204,2670.438816878485795,414403.819345565803815
,13,610,רמלה,תעשיה,0,336071,תעשיה/מסחר/מתקנים,8500,4,0,1,0,0,1,0,0,1,2,0,1,0,0,2,38.682321025844587,202204,3763.809410570570435,336070.836889916390646
,3,1252,ירושלים,מגורים,4141,604591,מגורים,3000,1,0,0,1,0,0,1,0,1,2,0,0,0,2,2,4.962028259839794,202204,3101.395912643972679,604591.478101912187412
,0,2608,בסיס חיל האוויר עובדה,בסיס צבאי,0,186756213,מוסדי/ציבורי,0,2,,,,,,,,,,,,,,,0.000000000000000,202204,63059.340941155511246,186756213.413053393363953
,11,203,רמת גן,מגורים,5249,225162,מגורים,8600,1,0,0,1,0,0,1,0,1,2,1,0,0,1,2,48.853754525667227,202204,1902.538058683907821,225161.814210629847366
,27,1894,אלונים אלוני אבא בית לחם הגלילית,מגורים,2321,19722780,מגורים,0,1,1,0,1,0,0,2,0,2,4,0,2,0,1,4,1.368975400992078,202204,26664.664243853247172,19722779.518487665802240
,18,845,אבן יהודה,מגורים,6850,3212048,מגורים,182,1,0,0,5,0,4,1,0,5,2,0,0,0,2,2,5.603902089410758,202204,8131.580801042407074,3212047.554152159485966
,28,2201,עפולה,מגורים,9083,7363539,מגורים,7700,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1,3.802519371038803,202204,17773.805267960968195,7363539.082340226508677
,15,1487,מבשרת ציון,פנאי ונופש,0,238378,פנאי/טבע/ספורט,1015,3,0,1,1,0,0,1,1,2,3,0,1,0,2,3,62.925386540267219,202204,2382.758184719002202,238377.558323002100224
,36,438,פתח תקווה,מגורים,3753,224426,מגורים,7900,1,0,0,1,0,0,0,1,1,2,0,0,0,2,2,160.408884223655519,202204,1896.042871664180893,224426.472225851146504
,22,1089,ירושלים,מגורים,4044,228117,מגורים,3000,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,96.441660966944838,202204,2006.910667379451070,228117.182755079789786
,11,40,תל אביב -יפו,מגורים,2156,569897,מגורים,5000,1,0,0,1,0,0,1,0,1,2,0,0,0,2,2,19.301724851101458,202204,3459.472541785311932,569897.254512582207099
,17,1731,חיפה,מגורים,3679,413278,מגורים,4000,1,0,0,2,0,0,2,0,2,3,0,0,0,3,3,41.134565893718232,202204,2952.061874076700406,413277.729584502929356
,11,2436,באר שבע,מגורים,5177,1638668,מגורים,9000,1,0,0,1,0,0,1,0,1,2,0,0,0,2,2,6.712769516457712,202204,6229.665251991621517,1638667.910916839260608
,1,682,נתניה,מגורים+ שטח פתוח,1799,1179787,מגורים,7400,1,0,0,3,0,0,3,0,3,2,0,0,0,1,2,0.847610453038386,202204,6000.222972288687743,1179787.243556695757434
,42,2054,סאג'ור שזור,מגורים,4522,6634040,מגורים,0,1,0,1,1,1,0,2,0,2,2,0,0,0,2,2,6.330983580098576,202204,13238.877851930681572,6634040.266985819675028
,9,1324,גבעון החדשה גבעת זאב,מגורים,2918,2260876,מגורים,0,1,0,0,2,0,0,1,1,2,2,0,0,0,2,2,3.980757403083531,202204,6993.099328610193879,2260876.282746725250036
,15,275,גני תקווה,מגורים,11208,969351,מגורים,229,1,0,0,1,0,0,1,0,1,2,1,0,0,1,2,15.474272623970975,202204,4897.495685399199829,969350.893867781152949
,11,1966,טמרה,מגורים,6766,8042786,מגורים,8900,1,0,0,6,0,0,6,0,6,4,0,1,0,2,4,1.367685227399175,202204,15957.569304378235756,8042786.292952714487910
,57,917,כפר טרומן,מגורים,901,4789865,מגורים,0,1,0,0,4,0,2,2,0,4,3,0,1,0,1,3,11.900127782658322,202204,14474.573139218135111,4789864.532636724412441
,0,1568,יעבד,לא ידוע,0,19202430,עתידי/לא ידוע,0,5,,,,,,,,,,,,,,,0.000000000000000,202204,18818.723877203461598,19202429.736790418624878
,4,2529,קריית מלאכי,מגורים,5036,342756,מגורים,1034,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,11.670126597787011,202204,3040.637991894601328,342755.493394434510265
,80,535,ראשון לציון,שטח פתוח,0,1369791,פנאי/טבע/ספורט,8300,3,0,0,1,0,0,0,1,1,1,0,0,0,1,1,58.403062846861864,202204,5440.791177257314303,1369791.173619905253872
,19,2147,חצור הגלילית,מגורים,9165,5287071,מגורים,2034,1,0,0,1,0,1,0,0,1,2,0,0,0,1,2,3.593671943702669,202204,10496.345434281594862,5287071.356998637318611
,38,1161,ירושלים,מגורים,3831,256218,מגורים,3000,1,0,1,0,1,0,0,1,1,1,0,0,0,1,1,148.311159771571425,202204,2596.524793477878120,256218.075959540263284
,11,368,הוד השרון,מגורים,6049,415647,מגורים,9700,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,26.464763326748717,202204,2752.965317494051305,415647.019555318518542
,6,1803,קריית ביאליק,מגורים,3657,473113,מגורים,9500,1,0,0,1,0,0,1,0,1,2,1,0,0,1,2,12.681960918433235,202204,2915.127426201211165,473112.954580943216570
,14,1010,רמת השרון,מתחם ציבורי,6,698369,מוסדי/ציבורי,2650,2,0,0,1,0,0,1,0,1,2,0,0,0,1,2,20.046707495650612,202204,4263.499446302744218,698369.046539811068214
,30,2382,באר שבע,מגורים,867,530560,מגורים,9000,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,56.544018404106019,202204,3707.223482425658858,530560.098958610789850
,7,628,כפר סבא,מגורים,5107,613487,מגורים,6900,1,0,0,1,0,0,0,1,1,2,0,0,0,2,2,11.410181565636247,202204,3431.863014925583229,613487.170185067108832
,9,1270,ירושלים,מגורים,5380,373923,מגורים,3000,1,0,0,2,0,0,1,1,2,2,0,0,0,2,2,24.069133171949932,202204,2765.739748706235787,373922.896836540952791
,57,221,אור יהודה,מגורים+ שטח פתוח,451,1500831,מגורים,2400,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,37.978948824957570,202204,5287.428538151760222,1500831.428028963739052
,63,1896,כפר יהושע שדה יעקב בית זיד,מגורים,2408,17741910,מגורים,0,1,0,0,1,0,0,1,0,1,2,0,0,0,2,2,3.550914175035286,202204,21351.018238483673485,17741910.081331085413694
,0,863,טייבה,מגורים,12938,2916511,מגורים,2730,1,,,,,,,,,,,,,,,0.000000000000000,202204,7744.510348690530009,2916510.609715360682458
,17,2219,עין השופט דלייה רמת השופט עין העמק גלעד (אבן יצחק) רמות מנשה,מגורים,5110,59736664,מגורים,0,1,0,1,0,0,0,1,0,1,2,0,1,0,1,2,0.284582347131007,202204,42458.350530361291021,59736663.821154326200485
,1,1489,מבשרת ציון,מגורים,3081,664818,מגורים,1015,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,1.504170404313482,202204,4363.505567773492658,664818.292616526829079
,29,440,פתח תקווה,מגורים,4214,273221,מגורים,7900,1,0,0,2,1,1,0,1,2,1,0,0,0,0,1,106.141152434111845,202204,2295.194893583341127,273221.077168933465146
,1,1107,ירושלים,מגורים,1825,491699,מגורים,3000,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,2.033765283299068,202204,3603.810457469424819,491698.824939056939911
,37,58,תל אביב -יפו,מגורים,5117,313218,מגורים,5000,1,0,0,1,0,0,1,0,1,2,0,0,0,1,2,118.128638222758823,202204,2673.028016650966038,313217.866189466731157
,3,1749,חיפה,תעשיה,0,911433,תעשיה/מסחר/מתקנים,4000,4,0,0,1,0,0,1,0,1,2,0,0,0,2,2,3.291521791056851,202204,4063.945674971220797,911432.519800135050900
,18,2454,שדרות,מגורים,4451,497937,מגורים,1031,1,0,0,2,0,0,2,0,2,2,0,0,0,0,2,36.149140504066551,202204,3085.176452037630042,497937.150067927956115
,6,700,נתניה,מגורים+ מכללה אקדמאית,4692,501831,מגורים,7400,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,11.956216903341767,202204,2894.477581782720790,501830.976178008131683
,38,2056,נחף,מגורים,3467,522444,מגורים,522,1,0,0,3,0,0,3,0,3,3,0,0,0,3,3,72.734998417892371,202204,3922.785273041645723,522444.501636948261876
,0,1342,אל-ארסאל מרכז,לא ידוע,0,530534,עתידי/לא ידוע,0,5,,,,,,,,,,,,,,,0.000000000000000,202204,3718.252462433001710,530534.392025274690241
,60,293,בת ים,מגורים,7181,392373,מגורים,6200,1,0,0,1,0,0,1,0,1,2,0,0,0,1,2,152.915604858278840,202204,2876.891120915744978,392373.296731929993257
,0,1968,טמרה,מגורים,4962,2803326,מגורים,8900,1,,,,,,,,,,,,,,,0.000000000000000,202204,9169.267031269113431,2803326.376188274938613
,5,935,כרמי יוסף,מגורים,1731,6160600,מגורים,0,1,0,0,2,0,0,2,0,2,2,0,0,0,2,2,0.811609214523502,202204,10028.686785350941136,6160600.336376806721091
,58,1586,ג'מאעין,לא ידוע,0,92904118,עתידי/לא ידוע,0,5,0,0,3,0,0,3,0,3,2,0,0,0,2,2,0.624299561454249,202204,55236.048611475613143,92904117.800266116857529
,4,2547,דימונה,בסיס צבאי,0,112122364,מוסדי/ציבורי,2200,2,1,0,2,0,0,3,0,3,2,0,0,0,1,2,0.035675309014196,202204,43243.223403857060475,112122364.473655328154564
,15,537,ראשון לציון,מגורים,4916,726634,מגורים,8300,1,0,1,0,0,0,1,0,1,2,1,0,0,1,2,20.643124048744710,202204,3733.826599976403941,726634.203455854207277
,8,2165,טורעאן,מגורים,4772,3432816,מגורים,498,1,0,0,1,0,0,1,0,1,2,0,0,0,2,2,2.330448007100043,202204,11989.451708189140845,3432816.340732278302312
,4,1179,ירושלים,מתחם ציבורי,0,1260659,מוסדי/ציבורי,3000,2,0,0,4,0,0,4,0,4,5,0,0,0,5,5,3.172943869267250,202204,5257.831439820526612,1260658.922694320557639
